Cluster ID,Score,Name,Gender,DOB,Address,Occupation,Bank Acct
558,1.0,Barbara Garcia,F,1986-08-23,"513 Oliver Plunkett St, Drogheda",Nurse,IE12BOFI984323
559,1.0,Karen Jones,F,1986-08-18,"383 Patrick St, Dundalk",Doctor,IE59BOFI991084
560,1.0,Robert Martinez,F,1965-04-08,"433 Dame St, Drogheda",Accountant,IE32BOFI997429
561,1.0,Joseph Davis,M,2003-05-14,"916 Main St, Dublin",Teacher,
562,1.0,Barbara Miller,F,2000-04-11,"866 Main St, Galway",Doctor,IE67BOFI950305
563,1.0,Jennifer Johnson,F,1984-06-05,"23 Henry St, Dublin",Nurse,IE88BOFI994207
564,1.0,Lisa Jones,F,1963-03-16,"757 Oliver Plunkett St, Swords",Student,IE63BOFI960103
565,1.0,Michael Anderson,M,2002-05-02,"813 Main St, Limerick",Technician,IE78BOFI908795
566,1.0,Richard Williams,M,1990-04-04,"328 O'Connell St, Bray",Civil Servant,IE54BOFI977557
567,1.0,Susan Moore,F,1961-08-13,"49 High St, Waterford",Nurse,
568,1.0,Linda Lopez,F,1981-12-16,"732 Church Rd, Cork",Teacher,
569,1.0,Joseph Martinez,F,1959-12-04,"76 Henry St, Drogheda",Admin,IE33BOFI978993
570,1.0,Linda Johnson,F,1970-01-17,"619 Griffith Ave, Drogheda",Engineer,IE24BOFI943829
571,1.0,Jennifer Gonzalez,F,1989-07-19,"892 Seaview, Galway",Nurse,IE36BOFI914619
572,1.0,Robert Johnson,M,1972-12-30,"586 Patrick St, Dublin",Farmer,IE10BOFI902577
573,1.0,John Rodriguez,F,1957-10-16,"254 Oak Park, Waterford",Engineer,IE81BOFI940985
574,1.0,Richard Williams,F,1991-04-10,"204 Seaview, Limerick",Engineer,IE44BOFI996859
575,1.0,Elizabeth Wilson,F,1982-02-10,"627 Dame St, Dundalk",Technician,IE52BOFI978345
576,1.0,Patricia Miller,F,1954-12-07,"284 Dame St, Bray",Nurse,IE80BOFI909299
577,1.0,Barbara Moore,M,2004-07-30,"547 Eyre Square, Waterford",Sales,IE17BOFI910082
578,1.0,Sarah Wilson,M,2000-01-10,"192 Oliver Plunkett St, Drogheda",Retiree,IE47BOFI919124
579,1.0,David Martin,M,1959-11-08,"747 Seaview, Swords",IT Consultant,IE43BOFI946661
580,1.0,James Gonzalez,M,1959-05-04,"317 Church Rd, Dublin",Nurse,IE46BOFI988839
581,1.0,Karen Miller,F,1997-07-01,"325 Dame St, Navan",Admin,IE17BOFI918127
582,1.0,Sarah Anderson,M,1958-01-18,"125 High St, Dublin",Accountant,IE39BOFI959002
583,1.0,SuperValu Ltd,,,"140 Oak Park, Waterford",,
584,1.0,Robert Thomas,F,2001-08-17,"965 Griffith Ave, Galway",Sales,IE52BOFI924734
585,1.0,Joseph Thomas,M,1974-10-18,"970 Church Rd, Cork",Nurse,IE86BOFI935113
586,1.0,Elizabeth Miller,F,1989-02-07,"605 Henry St, Limerick",IT Consultant,IE42BOFI939335
587,1.0,Jessica Jones,F,1968-07-08,"542 Henry St, Drogheda",Sales,IE95BOFI944231
588,1.0,Susan Gonzalez,F,1984-05-04,"530 Henry St, Waterford",Nurse,IE35BOFI930114
589,1.0,Jessica Jones,M,2002-05-25,"983 Main St, Drogheda",Admin,IE74BOFI916122
590,1.0,Sarah Davis,F,2000-12-02,"180 Oak Park, Limerick",Admin,IE65BOFI913630
591,1.0,Joseph Gonzalez,M,1965-02-06,"255 Dame St, Swords",Admin,IE48BOFI900926
592,1.0,James Taylor,M,1973-04-03,"197 O'Connell St, Cork",Technician,IE76BOFI941887
593,1.0,Elizabeth Gonzalez,M,2002-01-24,"603 Shop St, Dundalk",Farmer,IE38BOFI958021
594,1.0,Sarah Taylor,M,1978-12-24,"492 Shop St, Galway",Accountant,IE94BOFI926700
595,1.0,Thomas Jones,M,2004-12-14,"608 Oliver Plunkett St, Bray",Nurse,IE19BOFI951644
596,1.0,Karen Williams,M,1964-08-31,"305 Main St, Limerick",Manager,IE80BOFI961532
597,1.0,Jessica Johnson,F,1950-10-04,"659 Henry St, Galway",IT Consultant,IE26BOFI931693
598,1.0,Susan Smith,F,1982-02-04,"344 Church Rd, Swords",Builder,IE69BOFI935160
599,1.0,Susan Hernandez,M,1964-05-20,"739 Seaview, Dublin",Doctor,IE14BOFI957607
600,1.0,John Hernandez,M,2004-10-18,"58 Seaview, Cork",IT Consultant,IE26BOFI967146
601,1.0,Patricia Jackson,M,1957-07-15,"769 Dame St, Cork",Engineer,IE77BOFI932868
602,1.0,Eir Group,,,"875 Dame St, Swords",,IE25BOFI962974
603,1.0,Eir Ireland,,,"827 Griffith Ave, Dundalk",,IE99BOFI951343
604,1.0,Jessica Taylor,M,1978-05-30,"426 Seaview, Dublin",Farmer,IE34BOFI964171
605,1.0,Elizabeth Williams,F,1961-10-14,"327 Shop St, Cork",Builder,IE86BOFI901822
606,1.0,Susan Davis,F,2004-05-22,"387 Grafton St, Waterford",Driver,IE83BOFI939241
607,1.0,Mary Johnson,M,1950-03-21,"876 Grafton St, Bray",Sales,IE44BOFI995712
608,1.0,Patricia Smith,F,2001-03-31,"612 Henry St, Swords",Teacher,IE64BOFI901137
609,1.0,Centra Ireland,,,"338 High St, Limerick",,IE49BOFI931607
610,1.0,Michael Garcia,F,2005-10-27,"383 O'Connell St, Waterford",Doctor,IE66BOFI960925
611,1.0,Barbara Anderson,M,1979-04-14,"375 Grafton St, Swords",Farmer,IE59BOFI973091
612,1.0,Patricia Garcia,M,1994-07-20,"915 Griffith Ave, Cork",Teacher,IE49BOFI938023
613,1.0,Karen Martinez,M,1957-08-22,"703 Shop St, Drogheda",Teacher,IE43BOFI991660
614,1.0,Richard Martinez,M,1955-02-22,"607 Henry St, Galway",Farmer,IE34BOFI902416
615,1.0,Michael Davis,M,2004-09-14,"676 Oliver Plunkett St, Navan",Teacher,IE75BOFI924523
616,1.0,John Jackson,M,1963-04-25,"944 Main St, Cork",Sales,IE94BOFI973296
617,1.0,Dunnes Services,,,"349 Patrick St, Swords",,IE57BOFI992332
618,1.0,Robert Brown,F,1964-10-01,"616 High St, Swords",Retiree,IE39BOFI939986
619,1.0,Patricia Thomas,F,1979-04-17,"488 O'Connell St, Bray",IT Consultant,IE28BOFI932514
620,1.0,Linda Martinez,M,1984-01-04,"202 Henry St, Bray",Teacher,IE92BOFI912152
621,1.0,Robert Miller,F,2001-10-06,"497 High St, Galway",Nurse,IE80BOFI964667
622,1.0,Joseph Williams,F,1979-12-22,"429 Henry St, Dundalk",IT Consultant,IE62BOFI917239
623,1.0,CRH Group,,,"115 Eyre Square, Drogheda",,IE13BOFI961937
624,1.0,Elizabeth Gonzalez,M,1951-02-14,"405 Grafton St, Dublin",Doctor,IE83BOFI922682
625,1.0,Karen Davis,M,2001-02-26,"359 Oak Park, Drogheda",Technician,IE31BOFI912007
626,1.0,Thomas Miller,M,1951-04-01,"541 Griffith Ave, Galway",Student,IE17BOFI902147
627,1.0,John Gonzalez,M,1978-04-06,"743 Patrick St, Waterford",Civil Servant,
628,1.0,Joseph Johnson,M,1958-06-03,"560 High St, Limerick",Civil Servant,
629,1.0,Barbara Martinez,M,1983-07-11,"290 Seaview, Galway",Nurse,
630,1.0,Kingspan Solutions,,,"756 Patrick St, Bray",,IE81BOFI982127
631,1.0,Joseph Williams,F,1960-09-10,"34 High St, Limerick",Student,IE57BOFI905270
632,1.0,Lisa Williams,F,1980-06-13,"296 Griffith Ave, Cork",Nurse,IE80BOFI924482
633,1.0,Patricia Johnson,M,1955-02-19,"259 Church Rd, Drogheda",Sales,IE10BOFI928646
634,1.0,William Garcia,M,1954-02-16,"608 Oliver Plunkett St, Bray",Accountant,IE33BOFI915244
635,1.0,Sarah Lopez,M,1981-09-23,"609 Shop St, Limerick",Civil Servant,IE34BOFI909679
636,1.0,Mary Taylor,F,2004-11-30,"135 Patrick St, Waterford",Technician,IE75BOFI968518
637,1.0,Jennifer Taylor,M,1967-05-07,"553 Dame St, Drogheda",Teacher,IE27BOFI986830
638,1.0,Jessica Taylor,F,1979-06-29,"739 Henry St, Navan",Admin,IE12BOFI998997
639,1.0,William Davis,M,1958-04-14,"705 Oak Park, Galway",Director,IE92BOFI977959
640,1.0,Susan Brown,M,1964-10-18,"25 Eyre Square, Cork",Civil Servant,IE26BOFI939059
641,1.0,John Smith,M,1993-03-02,"579 Grafton St, Dublin",Civil Servant,IE18BOFI972282
642,1.0,AIB Ltd,,,"68 Main St, Swords",,
643,1.0,Richard Wilson,M,1964-02-25,"53 High St, Navan",Admin,
644,1.0,John Hernandez,F,1979-10-12,"341 Church Rd, Limerick",Builder,IE64BOFI911621
645,1.0,Lisa Moore,F,1972-08-17,"571 Oliver Plunkett St, Swords",Nurse,IE63BOFI957578
646,1.0,Lisa Miller,M,1977-09-27,"545 O'Connell St, Cork",Admin,IE95BOFI980440
647,1.0,Mary Davis,M,1979-06-15,"861 Eyre Square, Navan",Student,IE61BOFI973109
648,1.0,Barbara Martinez,F,1989-11-15,"970 Oak Park, Limerick",IT Consultant,IE53BOFI948395
649,1.0,Mary Moore,F,2004-09-05,"382 High St, Bray",Director,IE35BOFI919343
650,1.0,William Johnson,M,1950-05-08,"446 Oak Park, Swords",Nurse,IE71BOFI963925
651,1.0,Thomas Davis,F,2002-09-09,"971 Main St, Bray",Director,
652,1.0,William Thomas,F,1974-06-23,"740 Oak Park, Cork",Technician,IE10BOFI996291
653,1.0,Centra Solutions,,,"95 Church Rd, Dundalk",,
654,1.0,Barbara Hernandez,F,1997-09-22,"485 Eyre Square, Swords",IT Consultant,IE69BOFI999439
655,1.0,William Martinez,M,1996-12-27,"598 Church Rd, Waterford",Nurse,IE34BOFI993616
656,1.0,Patricia Williams,M,1955-05-18,"155 Shop St, Limerick",Nurse,IE26BOFI987894
657,1.0,Spar Ltd,,,"287 Patrick St, Cork",,IE65BOFI978236
658,1.0,Linda Moore,M,1976-05-27,"83 Church Rd, Dundalk",Sales,IE78BOFI994646
659,1.0,Mary Smith,F,1959-10-08,"383 Main St, Dublin",Sales,IE42BOFI953393
660,1.0,James Martin,F,1984-08-24,"556 Griffith Ave, Navan",Accountant,IE79BOFI932463
661,1.0,Linda Jones,M,1955-01-29,"699 Dame St, Waterford",Technician,IE27BOFI978857
662,1.0,Patricia Taylor,F,1976-08-29,"665 Shop St, Limerick",Nurse,IE70BOFI982511
663,1.0,DCC PLC,,,"924 Griffith Ave, Swords",,IE25BOFI920234
664,1.0,Mary Smith,F,1951-05-27,"381 Dame St, Dublin",Nurse,IE63BOFI924718
665,1.0,David Lopez,M,1954-09-06,"284 Oak Park, Dublin",Technician,IE43BOFI982338
666,1.0,Richard Brown,M,1995-08-28,"162 Henry St, Limerick",Admin,IE42BOFI958487
667,1.0,Aviva Group,,,"910 Patrick St, Swords",,
668,1.0,Elizabeth Taylor,M,1978-08-09,"19 High St, Galway",IT Consultant,IE94BOFI953002
669,1.0,Richard Lopez,F,1981-01-29,"728 O'Connell St, Limerick",Builder,IE90BOFI998156
670,1.0,Jennifer Miller,M,1956-05-08,"468 Patrick St, Bray",Director,
671,1.0,Karen Taylor,M,1977-11-06,"52 Oliver Plunkett St, Galway",Engineer,IE44BOFI915542
672,1.0,Thomas Williams,F,1961-01-12,"888 Oliver Plunkett St, Dundalk",IT Consultant,IE80BOFI955262
673,1.0,Michael Smith,M,1967-02-08,"374 Patrick St, Dublin",Builder,IE98BOFI938717
674,1.0,Patricia Taylor,F,2002-02-07,"675 Oliver Plunkett St, Swords",Sales,IE48BOFI938726
675,1.0,Karen Lopez,F,1968-02-16,"653 O'Connell St, Dundalk",Manager,IE63BOFI941289
676,1.0,Thomas Lopez,F,1977-09-10,"936 Dame St, Bray",Student,IE96BOFI963532
677,1.0,Barbara Jones,F,1975-04-12,"370 Church Rd, Cork",IT Consultant,IE34BOFI906773
678,1.0,Michael Jones,M,1964-11-03,"616 Patrick St, Galway",Retiree,
679,1.0,Robert Brown,F,1997-07-31,"999 Main St, Bray",Civil Servant,IE59BOFI945036
680,1.0,David Johnson,M,1971-02-18,"459 Shop St, Bray",Civil Servant,
681,1.0,Barbara Gonzalez,F,1969-09-15,"151 High St, Dublin",Technician,IE51BOFI989151
682,1.0,Joseph Hernandez,F,1963-07-05,"760 Dame St, Swords",Director,IE61BOFI972454
683,1.0,Lisa Miller,F,2003-09-25,"917 Dame St, Limerick",Driver,IE81BOFI986874
684,1.0,Sarah Williams,F,1993-05-31,"167 Oak Park, Limerick",Manager,IE54BOFI900828
685,1.0,Patricia Moore,M,1992-04-03,"769 Oak Park, Dublin",Engineer,IE68BOFI972596
686,1.0,James Jackson,M,1950-01-06,"737 O'Connell St, Drogheda",Nurse,IE66BOFI956681
687,1.0,Lisa Rodriguez,F,1980-10-28,"998 O'Connell St, Limerick",Civil Servant,IE26BOFI975798
688,1.0,Jonh Anderson,M,2000-10-08,"71 Oliver Plunkett St, Waterford",Driver,
689,1.0,David oJnes,F,1972-04-11,"119 Oak Park, Navan",,
